"imdb_score","movie_budget","release_day","release_month","release_year","duration","language","country","maturity_rating","aspect_ratio","distributor","nb_news_articles","director","actor1","actor1_star_meter","actor2","actor2_star_meter","actor3","actor3_star_meter","colour_film","genres","nb_faces","plot_keywords","action","adventure","scifi","thriller","musical","romance","western","sport","horror","drama","war","animation","crime","movie_meter_IMDBpro","cinematographer","production_company","biography","comedy","music","fantasy","history","mystery","family","documentary","plot_topic1","plot_topic2","plot_topic3","plot_topic4","plot_topic5","plot_topic6","plot_topic7","plot_topic8"
7.2,36000000,25,"Dec",1997,155,"English","USA","R",1.85,"DreamWorks Distribution",367,"Steven Spielberg","Anthony Hopkins",671,"Morgan Freeman",856,"Matthew McConaughey",273,"Color","Drama|History",2,"courtroom|mutiny|ship|slave ship|slave trade",0,0,0,0,0,0,0,0,0,1,0,0,0,5367,"Janusz Kaminski","DreamWorks",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.8,42000000,10,"Jul",2009,81,"English","USA","R",1.85,"Universal Pictures",665,"Larry Charles","Bono",15976,"Elton John",3059,"Slash",10292,"Color","Comedy",1,"austrian|fame|fashion|gay lead character|mockumentary",0,0,0,0,0,0,0,0,0,0,0,0,0,4715,"multiple","Universal Pictures",0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1
6.1,50000000,15,"Oct",2004,106,"English","USA","PG-13",1.85,"Miramax",227,"Peter Chelsom","Lisa Ann Walter",5970,"Nick Cannon",6312,"Omar Benson Miller",4539,"Color","Comedy|Drama|Romance",2,"dance|dance competition|dance lesson|love|teacher",0,0,0,0,0,1,0,0,0,1,0,0,0,10355,"John de Borman","Miramax",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,40000000,30,"May",2014,136,"English","USA","R",2.35,"Universal Pictures",1053,"Seth MacFarlane","Liam Neeson",513,"Charlize Theron",233,"Seth MacFarlane",1758,"Color","Comedy|Western",3,"dancing sheep|fetish|musical scene|racial humor|snake poison",0,0,0,0,0,0,1,0,0,0,0,0,0,3191,"Michael Barrett","Bluegrass Films",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,35000000,25,"Dec",2015,123,"English","UK","PG-13",2.35,"Columbia Pictures Corporation",609,"Peter Landesman","Will Smith",100,"Eddie Marsan",2228,"Albert Brooks",4376,"Color","Biography|Drama|Sport",0,"chronic traumatic encephalopathy|concussion|football|football player|pathologist",0,0,0,0,0,0,0,1,0,1,0,0,0,3818,"Salvatore Totino","LStar Capital",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.5,50000000,25,"Feb",2011,104,"English","USA","R",1.85,"Summit Entertainment",2208,"Patrick Lussier","Nicolas Cage",133,"Billy Burke",3501,"Katy Mixon",528,"Color","Action|Fantasy|Thriller",1,"baby|cult|oklahoma|sex scene|waitress",1,0,0,1,0,0,0,0,0,0,0,0,0,2878,"Brian Pearson","Summit Entertainment",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.2,30000000,6,"Dec",1991,110,"English","USA","PG",2.35,"Paramount Pictures",193,"Nicholas Meyer","Leonard Nimoy",3828,"Kurtwood Smith",3681,"Nichelle Nichols",6150,"Color","Action|Adventure|Sci-Fi|Thriller",0,"captain|explosion|klingon|moon|peace",1,1,1,1,0,0,0,0,0,0,0,0,0,6931,"Hiro Narita","Paramount Pictures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12000000,10,"Oct",2008,89,"English","USA","R",1.85,"Screen Gems",751,"John Erick Dowdle","Andrew Fiscella",43304,"Jay Hernandez",98,"Dania Ramirez",2221,"Color","Horror|Sci-Fi|Thriller",0,"apartment building|found footage|television|trapped|virus",0,0,1,1,0,0,0,0,1,0,0,0,0,6155,"Ken Seng","Screen Gems",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,14500000,5,"Apr",2015,94,"English","USA","R",2.35,"ARC Entertainment (II)",25,"Peter Cousens","Sharon Leal",4761,"David Rasche",11370,"Bart Shatto",309677,"Color","Drama|Family|Music",2,"19th century|christian film|hymn|religion|slave",0,0,0,0,1,0,0,0,0,1,0,0,0,26914,"Dean Cundey","Production One",0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
8.1,30000000,10,"Oct",2003,111,"English","USA","R",2.35,"Miramax",4120,"Quentin Tarantino","David Carradine",2726,"Vivica A. Fox",1987,"Chiaki Kuriyama",4514,"Black and White","Action",0,"bride|coma|japan|revenge|sword",1,0,0,0,0,0,0,0,0,0,0,0,0,1072,"Robert Richardson","Miramax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,5000000,21,"Jul",2006,97,"English","USA","R",1.85,"The Weinstein Company",281,"Kevin Smith","Ethan Suplee",2301,"Jason Mewes",4043,"Brian O'Halloran",12430,"Black and White","Comedy",3,"fast food|fast food restaurant|new jersey|quick stop|restaurant",0,0,0,0,0,0,0,0,0,0,0,0,0,6991,"David Klein","The Weinstein Company",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7.9,15000000,11,"Oct",1997,155,"English","USA","R",2.35,"New Line Cinema",202,"Paul Thomas Anderson","Don Cheadle",2907,"Nicole Ari Parker",1938,"Nina Hartley",7679,"Color","Drama",15,"1970s|adult entertainment industry|nightclub|porn industry|san fernando valley california",0,0,0,0,0,0,0,0,0,1,0,0,0,985,"Robert Elswit","New Line Cinema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,19000000,29,"Oct",1999,93,"English","USA","R",1.37,"Warner Bros.",231,"William Malone","Jeffrey Combs",3139,"Peter Gallagher",3327,"Bridgette Wilson-Sampras",272,"Color","Horror|Mystery|Thriller",0,"billionaire|corpse|eccentric|haunted hospital|haunted house",0,0,0,1,0,0,0,0,1,0,0,0,0,3056,"Rick Bota","Dark Castle Entertainment",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.2,15000000,3,"May",1996,101,"English","USA","R",1.85,"Columbia Pictures Corporation",226,"Andrew Fleming","Christine Taylor",1416,"Rachel True",8439,"Brenda Strong",3113,"Color","Drama|Fantasy|Horror|Thriller",0,"coven|occult|outcast|spell|witch",0,0,0,1,0,0,0,0,1,1,0,0,0,2931,"Alexander Gruszynski","Columbia Pictures Corporation",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
6.1,13000000,1,"Feb",2002,93,"English","UK","R",2.35,"Miramax",8,"Jez Butterworth","Mark Gatiss",4333,"Mathieu Kassovitz",7207,"Ben Chaplin",2139,"Color","Comedy|Crime|Thriller",1,"bank|bank clerk|birthday|mail order bride|russian",0,0,0,1,0,0,0,0,0,0,0,0,1,15686,"Oliver Stapleton","FilmFour",0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0
7.3,15000000,19,"Apr",2013,140,"English","USA","R",2.35,"Sierra / Affinity",1688,"Derek Cianfrance","Ryan Gosling",215,"Ben Mendelsohn",370,"Angelo Anthony Pizza",125115,"Color","Crime|Drama|Thriller",3,"bank|carnival|motorcycle|police|rookie cop",0,0,0,1,0,0,0,0,0,1,0,0,1,1264,"Sean Bobbitt","Sidney Kimmel Entertainment",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
5.6,16000000,6,"Nov",2009,115,"English","USA","PG-13",2.35,"The Weinstein Company",836,"Richard Kelly","Frank Langella",2983,"Gillian Jacobs",634,"Celia Weston",7325,"Color","Drama|Fantasy|Mystery|Thriller",1,"alien|library|moral dilemma|nosebleed|supernatural power",0,0,0,1,0,0,0,0,0,1,0,0,0,7442,"Steven Poster","Warner Bros.",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7.9,28000000,14,"Aug",2015,167,"English","USA","R",2.35,"Universal Pictures",2450,"F. Gary Gray","Aldis Hodge",5073,"Neil Brown Jr.",5897,"R. Marcos Taylor",23595,"Color","Biography|Crime|Drama|History|Music",0,"concert|gangsta rap|hip hop|nwa|rap music",0,0,0,0,1,0,0,0,0,1,0,0,1,1844,"Matthew Libatique","Universal Pictures",1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
6.4,45000000,25,"Dec",2005,134,"English","USA","PG-13",2.35,"Universal Pictures",355,"Susan Stroman","Jon Lovitz",5615,"Will Ferrell",505,"Matthew Broderick",2613,"Color","Comedy|Musical",3,"accountant|money|opening night|scheme|swedish",0,0,0,0,1,0,0,0,0,0,0,0,0,7128,"multiple","Universal Pictures",0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1
6.2,35000000,21,"Dec",2012,134,"English","USA","R",2.35,"Universal Pictures",1588,"Judd Apatow","Charlyne Yi",1180,"Maude Apatow",4054,"Mackenzie Aladjem",16235,"Color","Comedy",2,"40th birthday|aging|birthday|sex|viagra",0,0,0,0,0,0,0,0,0,0,0,0,0,1975,"Phedon Papamichael","Apatow Productions",0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
6.4,900000,15,"Apr",2013,101,"English","USA","R",2.35,"TF1 International",89,"Ramaa Mosley","Jack McBrayer",4600,"Michael Angarano",2795,"Alia Shawkat",917,"Color","Comedy|Fantasy|Thriller",2,"mini dress|mini skirt|money|voyeur|voyeurism",0,0,0,1,0,0,0,0,0,0,0,0,0,15196,"Piotr Simonitski","Atlantic Pictures (II)",0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1
5.5,2000000,9,"Mar",2011,83,"English","USA","R",2.35,"Upload Films",24,"Chris Shadley","Daniel Baldwin",3047,"William Lee Scott",7490,"Marc Macaulay",22967,"Color","Crime|Drama|Horror|Mystery|Thriller",0,"betrayal|car|connection|death|gun",0,0,0,1,0,0,0,0,1,1,0,0,1,15166,"Mark Vargo","Hartbreak Films",0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1
7.6,30000000,20,"Jul",1988,126,"English","USA","R",1.85,"Universal Pictures",595,"Martin Brest","Robert De Niro",379,"Yaphet Kotto",7038,"Philip Baker Hall",8849,"Color","Action|Comedy|Crime|Thriller",1,"accountant|bounty hunter|fbi|mafia|mob",1,0,0,1,0,0,0,0,0,0,0,0,1,4891,"Donald E. Thorin","Universal Pictures",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,35000000,19,"Oct",2001,122,"English","USA","R",2.35,"Twentieth Century Fox",812,"Albert Hughes","Johnny Depp",121,"Jason Flemyng",2629,"Ian Richardson",15552,"Color","Horror|Mystery|Thriller",1,"freemason|jack the ripper|opium|prostitute|victorian era",0,0,0,1,0,0,0,0,1,0,0,0,0,3947,"Peter Deming","Twentieth Century Fox",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7,2627000,18,"Mar",1943,122,"English","USA","Passed",1.37,"Metro-Goldwyn-Mayer (MGM)",47,"Victor Fleming","Spencer Tracy",5607,"Esther Williams",15293,"Irene Dunne",11177,"Black and White","Drama|Fantasy|Romance|War",0,"heaven|pilot|teacher|training|world war two",0,0,0,0,0,1,0,0,0,1,1,0,0,34569,"multiple","Metro-Goldwyn-Mayer (MGM)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.1,3800000,27,"Nov",1976,121,"English","USA","R",1.85,"Metro-Goldwyn-Mayer (MGM)",584,"Sidney Lumet","Robert Duvall",1739,"Faye Dunaway",1941,"William Holden",361520,"Color","Drama|Romance",0,"media|monologue|television|television network|television news",0,0,0,0,0,1,0,0,0,1,0,0,0,3626,"Owen Roizman","Metro-Goldwyn-Mayer (MGM)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.2,20000000,13,"Oct",2006,115,"English","USA","PG-13",2.35,"Universal Pictures",17,"Barry Levinson","Robin Williams",566,"Tina Fey",2283,"Amy Poehler",825,"Color","Comedy|Drama|Romance|Thriller",1,"campaign|election|president|presidential election|satire",0,0,0,1,0,1,0,0,0,1,0,0,0,14954,"Dick Pope","Universal Pictures",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.2,6000000,24,"Mar",1972,175,"English","USA","R",1.85,"Paramount Pictures",2163,"Francis Ford Coppola","Al Pacino",516,"Marlon Brando",785,"Robert Duvall",1739,"Color","Crime|Drama",1,"crime family|mafia|organized crime|patriarch|rise to power",0,0,0,0,0,0,0,0,0,1,0,0,1,264,"Gordon Willis","Paramount Pictures",0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
6.4,38000000,6,"Sep",2013,127,"English","USA","R",2.35,"Lionsgate",2006,"David Twohy","Vin Diesel",577,"Nolan Gerard Funk",6032,"Bokeem Woodbine",3767,"Color","Action|Sci-Fi|Thriller",0,"alien|left for dead|mercenary|survival|vomiting",1,0,1,1,0,0,0,0,0,0,0,0,0,3748,"David Eggby","Entertainment One",0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
6.2,19500000,20,"Nov",2015,111,"English","USA","PG-13",2.35,"IM Global",201,"Billy Ray","Julia Roberts",513,"Michael Kelly",5132,"Joe Cole",1376,"Color","Crime|Drama|Mystery|Thriller",0,"digging a grave|grave digging|investigator|police|secret",0,0,0,1,0,0,0,0,0,1,0,0,1,3700,"Daniel Moder","IM Global",0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1
6.1,25000000,4,"Oct",2012,137,"English","France","R",2.35,"Cinetic Media",3525,"Walter Salles","Kristen Stewart",364,"Viggo Mortensen",719,"Kirsten Dunst",345,"Color","Adventure|Drama",4,"benzedrine|cactus|drugs|poem|year 1949",0,1,0,0,0,0,0,0,0,1,0,0,0,5522,"Eric Gautier","MK2 Productions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,18000000,16,"Feb",1990,122,"English","USA","R",1.85,"TriStar Pictures",438,"Edward Zwick","Denzel Washington",341,"Morgan Freeman",856,"Matthew Broderick",2613,"Color","Drama|History|War",3,"army|black soldier|military uniform|prejudice|u.s. civil war",0,0,0,0,0,0,0,0,0,1,1,0,0,4562,"Freddie Francis","TriStar Pictures",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
6.1,13000000,21,"Nov",2007,117,"English","USA","PG-13",2.35,"Screen Gems",18,"Preston A. Whitmore II","Mekhi Phifer",4606,"Chris Brown",11898,"Loretta Devine",4722,"Color","Comedy|Drama|Romance",9,"christmas|family home|musician|piano|secret",0,0,0,0,0,1,0,0,0,1,0,0,0,14152,"Alexander Gruszynski","Facilitator Films",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6.5,44000000,30,"Jul",2010,99,"English","USA","PG-13",2.35,"Universal Pictures",1018,"Burr Steers","Augustus Prew",10477,"Charlie Tahan",339,"Valerie Tian",16817,"Color","Drama|Fantasy|Romance",1,"brother brother relationship|death of brother|ghost|seeing dead people|talking with the dead",0,0,0,0,0,1,0,0,0,1,0,0,0,5438,"Enrique Chediak","Universal Pictures",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.3,48000000,24,"May",1989,127,"English","USA","PG-13",2.35,"Paramount Pictures",549,"Steven Spielberg","Harrison Ford",413,"Julian Glover",3531,"Alison Doody",1588,"Color","Action|Adventure|Fantasy",5,"castle|diary|holy grail|map|nazi",1,1,0,0,0,0,0,0,0,0,0,0,0,1084,"Douglas Slocombe","Paramount Pictures",0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1
6.3,6500000,22,"Jan",2010,88,"English","Australia","PG-13",2.35,"Bankside Films",185,"Rachel Perkins","Deborah Mailman",10289,"Magda Szubanski",10444,"Jessica Mauboy",30333,"Color","Comedy|Drama|Musical",7,"australia|journey|love|priest|traveling",0,0,0,0,1,0,0,0,0,1,0,0,0,34836,"Andrew Lesnie","Robyn Kershaw Productions",0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
5.4,35000000,17,"Oct",2008,103,"English","Canada","PG-13",2.35,"Twentieth Century Fox",897,"John Moore","Mila Kunis",376,"Beau Bridges",4706,"Jamie Hector",5887,"Color","Action|Crime|Drama|Mystery|Thriller",1,"corporation|death|ex partner|hallucination|police detective",1,0,0,1,0,0,0,0,0,1,0,0,1,2542,"Jonathan Sela","Abandon Entertainment",0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
8.1,3000000,29,"Aug",1958,108,"English","USA","Approved",1.85,"Metro-Goldwyn-Mayer (MGM)",20,"Richard Brooks","Burl Ives",10973,"Judith Anderson",13558,"Jack Carson",19199,"Color","Drama|Romance",0,"cancer|football|homosexuality|marriage|mississippi",0,0,0,0,0,1,0,0,0,1,0,0,0,4644,"William H. Daniels","Avon Productions (II)",0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
4.9,30000000,25,"Dec",2011,89,"English","USA","PG-13",2.35,"Summit Entertainment",1088,"Chris Gorak","Max Minghella",850,"Veronika Vernadskaya",51663,"Dato Bakhtadze",52310,"Color","Action|Adventure|Horror|Sci-Fi|Thriller",0,"alien|aurora borealis|critically bashed|killing an animal|nightclub",1,1,1,1,0,0,0,0,1,0,0,0,0,5955,"Scott Kevan","Summit Entertainment",0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
6.3,7000000,27,"Aug",1999,100,"English","USA","PG",1.85,"Warner Bros.",2,"Kevin Brodie","Bruce McGill",4461,"Cheryl Ladd",3630,"Jack Warden",7361,"Color","Drama|Family",0,"artist|box office flop|dog|drawing|flanders",0,0,0,0,0,0,0,0,0,1,0,0,0,48369,"Walther van den Ende","Stonelock Pictures",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7.1,25000000,3,"Jun",2005,107,"English","USA","PG-13",1.85,"Sony Pictures Entertainment (SPE)",300,"Catherine Hardwicke","Heath Ledger",552,"Michael Angarano",2795,"Rebecca De Mornay",1659,"Color","Biography|Drama|Sport",0,"1970s|skateboarder|skateboarding|surf|swimming pool",0,0,0,0,0,0,0,1,0,1,0,0,0,5149,"Elliot Davis","Columbia Pictures Corporation",1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
7.3,25000000,1,"Nov",2002,95,"English","USA","R",2.35,"Columbia Pictures Corporation",453,"Paul Thomas Anderson","Adam Sandler",383,"Emily Watson",1662,"Don McManus",8703,"Color","Comedy|Drama|Romance|Thriller",0,"harmonium|love|phone sex|pudding|sister",0,0,0,1,0,1,0,0,0,1,0,0,0,3916,"Robert Elswit","New Line Cinema",0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0
6.2,1000000,5,"Feb",2006,99,"English","USA","R",2.35,"Boll World Sales",3,"Randall Rubin","Nicole Randall Johnson",11492,"A.J. Buckley",4121,"James Eckhouse",17952,"Color","Crime|Drama|Thriller",2,"police|revenge|sex|suburb|video camera",0,0,0,1,0,0,0,0,0,1,0,0,1,46838,"Ben Kufrin","Hairy Productions (II)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,12000000,13,"Sep",2002,102,"English","USA","PG-13",1.85,"Metro-Goldwyn-Mayer Distributing Corporation (MGM)",388,"Tim Story","Sean Patrick Thomas",10046,"Jason George",5305,"Cedric the Entertainer",3346,"Color","Comedy|Drama",0,"barber|barbershop|blaxploitation|loan shark|theft",0,0,0,0,0,0,0,0,0,1,0,0,0,6281,"Tom Priestley Jr.","Metro-Goldwyn-Mayer (MGM)",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.7,33000000,18,"Nov",1992,202,"English","USA","PG-13",1.85,"Warner Bros.",491,"Spike Lee","Denzel Washington",341,"Delroy Lindo",6475,"Al Freeman Jr.",48598,"Color","Biography|Drama|History|Romance",0,"african american|black history|civil rights|ku klux klan|nation of islam",0,0,0,0,0,1,0,0,0,1,0,0,0,4107,"Ernest R. Dickerson","Largo International N.V.",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7.1,30000000,25,"Feb",2004,120,"Aramaic","USA","R",2.35,"AMBI Group",1223,"Mel Gibson","Christo Jivkov",25002,"Maia Morgenstern",14455,"Hristo Shopov",89538,"Color","Drama",0,"anti semitism|cult film|grindhouse|suffering|torture",0,0,0,0,0,0,0,0,0,1,0,0,0,1651,"Caleb Deschanel","Icon Productions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,800000,5,"Nov",1993,114,"English","USA","R",1.85,"October Films",10,"Victor Nunez","Allison Dean",14665,"Todd Field",7857,"Dorothy Lyman",2948,"Color","Drama|Romance",1,"desire|florida|identity|resort town|sales",0,0,0,0,0,1,0,0,0,1,0,0,0,38252,"Alex Vlacos","Full Crew/Say Yea",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
6.3,55000000,22,"Dec",1989,97,"English","USA","R",2.35,"Warner Bros.",7,"Andrey Konchalovskiy","Sylvester Stallone",151,"Jack Palance",4564,"Brion James",4796,"Color","Action|Comedy|Crime|Thriller",1,"1980s|80s action|escape|plea bargain|prison",1,0,0,1,0,0,0,0,0,0,0,0,1,5880,"Donald E. Thorin","Warner Bros.",0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1
6.9,25000000,1,"May",1998,136,"English","USA","R",1.85,"20th Century Fox Home Entertainment",139,"Spike Lee","Denzel Washington",341,"Milla Jovovich",281,"Rosario Dawson",779,"Color","Drama|Sport",0,"basketball|basketball player|female nudity|porn actor in mainstream movie|prison",0,0,0,0,0,0,0,1,0,1,0,0,0,8531,"multiple","Touchstone Pictures",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7,25000000,16,"May",2014,124,"English","USA","PG",2.39,"Walt Disney Studios Motion Pictures",606,"Craig Gillespie","Jon Hamm",400,"Suraj Sharma",4309,"Gregory Alan Williams",14708,"Color","Biography|Drama|Sport",0,"baseball|based on true story|india|sports agent|training",0,0,0,0,0,0,0,1,0,1,0,0,0,8238,"Gyula Pados","Walt Disney Pictures",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,29000000,8,"Apr",2016,99,"English","USA","R",1.85,"Universal Pictures",558,"Ben Falcone","Peter Dinklage",751,"Tyler Labine",394,"Ben Falcone",5661,"Color","Comedy",1,"business|girl scouts|orphanage|overweight woman|quitting a job",0,0,0,0,0,0,0,0,0,0,0,0,0,2466,"Julio Macat","Gary Sanchez Productions",0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1
8.8,55000000,6,"Jul",1994,142,"English","USA","PG-13",2.35,"Paramount Pictures",2844,"Robert Zemeckis","Tom Hanks",86,"Siobhan Fallon Hogan",4124,"Sam Anderson",115100,"Black and White","Comedy|Drama",0,"amputee|love|vietnam|vietnam war|war hero",0,0,0,0,0,0,0,0,0,1,0,0,0,455,"Don Burgess","Paramount Pictures",0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
8.5,11000000,22,"Jun",1979,116,"English","UK","R",2.35,"Twentieth Century Fox",9318,"Ridley Scott","Tom Skerritt",3067,"Yaphet Kotto",7038,"Bolaji Badejo",8568,"Color","Horror|Sci-Fi",0,"alien|creature|future|outer space|spaceship",0,0,1,0,0,0,0,0,1,0,0,0,0,622,"Derek Vanlint","Brandywine Productions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,35000000,17,"Aug",2001,94,"English","USA","PG-13",1.85,"United Paramount Network (UPN)",11,"Les Mayfield","Gregory Smith",3667274,"Ronny Cox",6723,"Harris Yulin",498,"Color","Action|Western",2,"legend|old west|outlaw|railroad|stealing from the rich",1,0,0,0,0,0,1,0,0,0,0,0,0,12763,"Russell Boyd","Morgan Creek Entertainment Group",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2.5,18000000,12,"Mar",1999,97,"English","USA","PG",1.85,"TriStar Pictures",51,"Bob Clark","Kathleen Turner",1435,"Dom DeLuise",3758,"Ruby Dee",12386,"Color","Comedy|Crime|Family|Sci-Fi",2,"baby|boy|science|scientist|toddler",0,0,1,0,0,0,0,0,0,0,0,0,1,11006,"Stephen M. Katz","Crystal Sky Worldwide",0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1
5.8,50000000,4,"Sep",2009,95,"English","USA","R",1.85,"Lionsgate",957,"Mark Neveldine","Gerard Butler",371,"Logan Lerman",1399,"Alison Lohman",1794,"Color","Action|Sci-Fi|Thriller",1,"battle|convict|death|mind control|role playing",1,0,1,1,0,0,0,0,0,0,0,0,0,3539,"Ekkehart Pollack","Lionsgate",0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
6.9,30000000,11,"Sep",1998,114,"English","USA","PG",1.85,"Buena Vista Pictures",26,"Mark Steven Johnson","Oliver Platt",3555,"Jan Hooks",8050,"Dana Ivey",6762,"Color","Comedy|Drama|Family",2,"boy|christmas|christmas pageant|friendship|illegitimate son",0,0,0,0,0,0,0,0,0,1,0,0,0,8741,"Aaron Schneider","Hollywood Pictures",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.6,50000000,2,"Aug",1996,107,"English","USA","PG-13",1.85,"Twentieth Century Fox",45,"Andrew Davis","Keanu Reeves",181,"Morgan Freeman",856,"Kevin Dunn",9751,"Color","Action|Drama|Sci-Fi|Thriller",1,"cold fusion|die hard scenario|man with glasses|on the run|outrunning explosion",1,0,1,1,0,0,0,0,0,1,0,0,0,8252,"Frank Tidy","Chicago Pacific Entertainment",0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
6.7,4500000,23,"Mar",1984,96,"English","USA","R",1.85,"Warner Home Video",794,"Hugh Wilson","Steve Guttenberg",2198,"Bubba Smith",9140,"Michael Winslow",8419,"Color","Comedy",0,"misfit|police|police academy|police cadet|police officer",0,0,0,0,0,0,0,0,0,0,0,0,0,2151,"Michael D. Margulies","The Ladd Company",0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5.4,6500000,3,"Oct",2014,99,"English","USA","R",2.35,"Warner Bros.",820,"John R. Leonetti","Alfre Woodard",2735,"Annabelle Wallis",172,"Gabriel Bateman",5987,"Color","Horror|Mystery",0,"horror movie prequel|murder|paranormal activity|self sacrifice|suicide",0,0,0,0,0,0,0,0,1,0,0,0,0,1360,"James Kniest","New Line Cinema",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.7,18000000,12,"Mar",2016,112,"English","Greece","PG-13",2.35,"FilmNation Entertainment",816,"Jeff Nichols","Kirsten Dunst",345,"Sam Shepard",3049,"Paul Sparks",3544,"Color","Adventure|Drama|Sci-Fi|Thriller",0,"cult|father son relationship|gas station|on the run|supernatural ability",0,1,1,1,0,0,0,0,0,1,0,0,0,4468,"Adam Stone","Warner Bros.",0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
6.2,25000000,17,"Jan",2014,99,"English","USA","PG-13",2.35,"Universal Pictures",1141,"Tim Story","Bruce McGill",4461,"Tika Sumpter",2121,"Bryan Callen",2496,"Color","Action|Comedy|Crime|Romance",1,"gunfight|outrunning explosion|police|security guard|street shootout",1,0,0,0,0,1,0,0,0,0,0,0,1,5323,"Larry Blanford","Cube Vision",0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
6.2,50000000,20,"Mar",2009,121,"English","USA","PG-13",2.35,"Summit Entertainment",1044,"Alex Proyas","Nicolas Cage",133,"Ben Mendelsohn",370,"Chandler Canterbury",16425,"Color","Drama|Mystery|Sci-Fi|Thriller",0,"disaster|end of the world|number|student|time capsule",0,0,1,1,0,0,0,0,0,1,0,0,0,3730,"Simon Duggan","Summit Entertainment",0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
5.5,30000000,15,"Jan",1999,100,"English","USA","R",1.85,"DreamWorks Distribution",112,"Neil Jordan","Robert Downey Jr.",159,"Aidan Quinn",3110,"Paul Guilfoyle",10551,"Color","Drama|Fantasy|Thriller",0,"dream|mental institution|padded cell|serial killer|suicide attempt",0,0,0,1,0,0,0,0,0,1,0,0,0,14652,"Darius Khondji","Amblin Entertainment",0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1
